Order,Family,Genus,Species,Name,C-value,Mbp,Method,Metamorphosis
Hemiptera,Cicadidae,Pacarina,puella,Pacarina puella,4.26,4169.74,,Incomplete
Hymenoptera,Apidae,Euglossa,dilemma,Euglossa dilemma,4.36,4268,,Complete
Hemiptera,Cicadidae,Pacarina,puella,Pacarina puella,4.43,4330.91,,Incomplete
Hemiptera,Cicadidae,Kikihia,scutellaris,Kikihia scutellaris,4.44,4337.43,,Incomplete
Hemiptera,Aphrophoridae,Philaenus,maghresignus,Philaenus maghresignus,4.45,4352.1,FCM,Incomplete
Hemiptera,Cicadellidae,Tylozygus,bifidus,Tylozygus bifidus,4.47,4375.27,,Incomplete
Hemiptera,Cicadidae,Okanagana,canadensis,Okanagana canadensis,4.48,4377.63,,Incomplete
Mantodea,Hymenopodidae,Acromantis,japonica,Acromantis japonica,4.53,4430.34,FIA,Incomplete
Hemiptera,Cicadidae,Tibicen,texanus,Tibicen texanus,4.54,4435.67,,Incomplete
Blattodea,Blaberidae,Blaptica,dubia,Blaptica dubia,4.54,4440.12,FIA,Incomplete
Hymenoptera,Apidae,Euglossa,atroveneta,Euglossa atroveneta,4.57,4472.1,,Complete
Hemiptera,Cicadellidae,Tylozygus,bifidus,Tylozygus bifidus,4.59,4493.41,,Incomplete
Blattodea,Blattidae,Periplaneta,fuliginosa,Periplaneta fuliginosa,4.6,4498.9,,Incomplete
Hemiptera,Cicadellidae,Jikradia,olitoria,Jikradia olitoria,4.64,4533.22,,Incomplete
Orthoptera,Tettigoniidae,Neobarrettia,spinosa,Neobarrettia spinosa,4.87,4766.3,,Incomplete
Hemiptera,Cicadidae,Tibicen,dorsatus,Tibicen dorsatus,4.91,4805.37,,Incomplete
Hemiptera,Cicadidae,Beameria,venosa,Beameria venosa,4.92,4815.01,,Incomplete
Coleoptera,Curculionidae,Aramigus,tessellatus,Aramigus tessellatus,5.02,4909.56,FCM,Complete
Hemiptera,Cicadidae,Tibicen,tibicen,Tibicen tibicen,5.06,4952.67,,Incomplete
Hemiptera,Cicadidae,Tibicen,superbus,Tibicen superbus,5.1,4992.07,,Incomplete
Hemiptera,Cicadidae,Tibicen,davisi,Tibicen davisi,5.13,5020.81,,Incomplete
Hemiptera,Cicadidae,Beameria,venosa,Beameria venosa,5.15,5032.16,,Incomplete
Blattodea,Blaberidae,Nauphoeta,cinerea,Nauphoeta cinerea,5.15,5036.7,FIA,Incomplete
Hemiptera,Cicadidae,Tibicen,sp,Tibicen sp,5.23,5118.18,,Incomplete
Orthoptera,Acrididae,Locusta,migratoria,Locusta migratoria,5.28,5163.84,FD,Incomplete
Hemiptera,Cicadidae,Cacama,valvata,Cacama valvata,5.28,5166.63,,Incomplete
Orthoptera,Acrididae,Melanoplus,femurrubrum,Melanoplus femurrubrum,5.4,5277.1,,Incomplete
Orthoptera,Tettigoniidae,Neobarrettia,spinosa,Neobarrettia spinosa,5.45,5328.1,,Incomplete
Orthoptera,Acrididae,Locusta,migratoria,Locusta migratoria,5.47,5349.66,FD,Incomplete
Hemiptera,Cicadidae,Neotibicen,resh,Neotibicen resh,5.62,5496.36,FCM,Incomplete
Hemiptera,Cicadidae,Neocicada,hieroglyphica,Neocicada hieroglyphica,5.65,5525.7,FCM,Incomplete
Orthoptera,Acrididae,Melanoplus,sanguinipes,Melanoplus sanguinipes,5.83,5701.74,FD,Incomplete
Orthoptera,Acrididae,Melanoplus,bispinosus,Melanoplus bispinosus,5.94,5813,,Incomplete
Orthoptera,Acrididae,Chortoicetes,terminifera,Chortoicetes terminifera,5.99,5858.22,FD,Incomplete
Orthoptera,Acrididae,Locusta,migratoria,Locusta migratoria,6.09,5956.02,FD,Incomplete
Orthoptera,Acrididae,Melanoplus,femurrubrum,Melanoplus femurrubrum,6.15,6011.2,,Incomplete
Hemiptera,Cicadidae,Tibicen,latifasciatus,Tibicen latifasciatus,6.23,6092.58,,Incomplete
Orthoptera,Acrididae,Melanoplus,differentialis,Melanoplus differentialis,6.23,6092.94,FD,Incomplete
Orthoptera,Acrididae,Locusta,migratoria,Locusta migratoria,6.27,6132.06,FD,Incomplete
Orthoptera,Acrididae,Austroicetes,pusilla,Austroicetes pusilla,6.29,6151.62,FD,Incomplete
Hemiptera,Cicadidae,Tibicen,canicularis,Tibicen canicularis,6.31,6173.67,,Incomplete
Orthoptera,Acrididae,Heteracris,adspersus,Heteracris adspersus,6.34,6200.52,FD,Incomplete
Orthoptera,Acrididae,Locusta,migratoria,Locusta migratoria,6.35,6210.3,FD,Incomplete
Hemiptera,Cicadidae,Magicicada,tredecim,Magicicada tredecim,6.4,6259.68,,Incomplete
Orthoptera,Acrididae,Locusta,migratoria,Locusta migratoria,6.44,6298.32,FCM,Incomplete
Hemiptera,Cicadidae,Magicicada,tredecula,Magicicada tredecula,6.46,6315.11,,Incomplete
Hemiptera,Cicadidae,Magicicada,tredecassini,Magicicada tredecassini,6.53,6387.41,,Incomplete
Orthoptera,Acrididae,Campylacantha,olivacea,Campylacantha olivacea,6.57,6425.46,FCM,Incomplete
Hemiptera,Cicadidae,Magicicada,neotredecim,Magicicada neotredecim,6.6,6455.88,,Incomplete
Hemiptera,Cicadidae,Magicicada,tredecim,Magicicada tredecim,6.63,6483.36,,Incomplete
Hemiptera,Cicadidae,Cicadetta,calliope,Cicadetta calliope,6.66,6516.83,,Incomplete
Orthoptera,Acrididae,Ailopus,thalassinus,Ailopus thalassinus,6.68,6533.04,FD,Incomplete
Hemiptera,Cicadidae,Magicicada,neotredecim,Magicicada neotredecim,6.71,6560.6,,Incomplete
Hemiptera,Cicadidae,Magicicada,tredecula,Magicicada tredecula,6.74,6595.98,,Incomplete
Hemiptera,Cicadidae,Magicicada,tredecassini,Magicicada tredecassini,6.77,6620.98,,Incomplete
Hemiptera,Cicadidae,Tibicen,canicularis,Tibicen canicularis,6.77,6622.36,,Incomplete
Hemiptera,Cicadidae,Tibicen,latifasciatus,Tibicen latifasciatus,6.8,6650.7,,Incomplete
Orthoptera,Acrididae,Melanoplus,differentialis,Melanoplus differentialis,6.82,6668.9,,Incomplete
Hemiptera,Cicadidae,Tibicen,lyricen,Tibicen lyricen,7.01,6855.78,FCM,Incomplete
Orthoptera,Acrididae,Melanoplus,differentialis,Melanoplus differentialis,7.03,6875.34,FCM,Incomplete
Hemiptera,Cicadidae,Cicadetta,calliope,Cicadetta calliope,7.07,6917.97,,Incomplete
Orthoptera,Acrididae,Chortoicetes,terminifera,Chortoicetes terminifera,7.22,7061.16,FD,Incomplete
Orthoptera,Acrididae,Melanoplus,differentialis,Melanoplus differentialis,7.26,7096.2,,Incomplete
Orthoptera,Acrididae,Schizobothrus,flavovittatus,Schizobothrus flavovittatus,7.5,7335,FD,Incomplete
Orthoptera,Tettigoniidae,Neoconocephalus,triops,Neoconocephalus triops,7.61,7442.58,FCM,Incomplete
Orthoptera,Tettigoniidae,Pediodectes,tinkhami?,Pediodectes tinkhami?,7.97,7795.73,,Incomplete
Phasmatodea,Phasmatidae,Extatosoma,tiaratum,Extatosoma tiaratum,8,7824,FD,Incomplete
Orthoptera,Acrididae,Encoptolophus,costalis,Encoptolophus costalis,8.15,7971.5,,Incomplete
Orthoptera,Acrididae,Humbe,tenuicornis,Humbe tenuicornis,8.21,8029.38,FD,Incomplete
Orthoptera,Acrididae,Chorthippus,dorsatus,Chorthippus dorsatus,8.34,8156.52,FD,Incomplete
Orthoptera,Acrididae,Schistocerca,Americana,Schistocerca Americana,8.44,8259.15,,Incomplete
Orthoptera,Acrididae,Macrotona,australis,Macrotona australis,8.49,8303.22,FD,Incomplete
Orthoptera,Acrididae,Chorthippus,brunneus,Chorthippus brunneus,8.55,8361.9,FD,Incomplete
Orthoptera,Acrididae,Schistocerca,gregaria,Schistocerca gregaria,8.55,8361.9,FD,Incomplete
Orthoptera,Acrididae,Chorthippus,longicornis,Chorthippus longicornis,8.58,8391.24,FD,Incomplete
Orthoptera,Acrididae,Schistocerca,paranensis,Schistocerca paranensis,8.63,8440.14,FD,Incomplete
Orthoptera,Acrididae,Encoptolophus,costalis,Encoptolophus costalis,8.64,8449,,Incomplete
Orthoptera,Acrididae,Chorthippus,vagans,Chorthippus vagans,8.64,8449.92,FD,Incomplete
Orthoptera,Acrididae,Chorthippus,vagans,Chorthippus vagans,8.68,8489.04,FD,Incomplete
Orthoptera,Acrididae,Schistocerca,gregaria,Schistocerca gregaria,8.71,8518.38,FD,Incomplete
Orthoptera,Acrididae,Arethea,?,Arethea ?,8.73,8539.8,,Incomplete
Orthoptera,Acrididae,Gomphocerus,sibiricus,Gomphocerus sibiricus,8.95,8753.1,FD,Incomplete
Orthoptera,Acrididae,Schistocerca,gregaria,Schistocerca gregaria,8.96,8762.88,FD,Incomplete
Orthoptera,Acrididae,Gastrimargus,musicus,Gastrimargus musicus,9.01,8811.78,FD,Incomplete
Orthoptera,Acrididae,Psinidia,amplicornis,Psinidia amplicornis,9.02,8824.1,,Incomplete
Orthoptera,Acrididae,Trachyrachys,kiowa,Trachyrachys kiowa,9.04,8842.2,,Incomplete
Orthoptera,Tettigoniidae,Pediodectes,sp.,Pediodectes sp.,9.28,9080.7,,Incomplete
Orthoptera,Acrididae,Trimerotropis,pallidipennis,Trimerotropis pallidipennis,9.32,9112.3,,Incomplete
Orthoptera,Acrididae,Trimerotropis,pallidipennis,Trimerotropis pallidipennis,9.33,9129,,Incomplete
Orthoptera,Acrididae,Cryptobothrus,chrysophorus,Cryptobothrus chrysophorus,9.37,9163.86,FD,Incomplete
Orthoptera,Acrididae,Syrbula,admirabilis,Syrbula admirabilis,9.41,9201,,Incomplete
Orthoptera,Acrididae,Valanga,irregularis,Valanga irregularis,9.44,9232.32,FD,Incomplete
Orthoptera,Acrididae,Schistocerca,nitens,Schistocerca nitens,9.46,9251.34,,Incomplete
Orthoptera,Acrididae,Chorthippus,brunneus,Chorthippus brunneus,9.46,9251.88,FD,Incomplete
Orthoptera,Acrididae,Schistocerca,cancellata,Schistocerca cancellata,9.49,9281.22,FD,Incomplete
Orthoptera,Acrididae,Schistocerca,obscura,Schistocerca obscura,9.53,9318.86,,Incomplete
Orthoptera,Acrididae,Psinidia,amplicornis,Psinidia amplicornis,9.54,9325.4,,Incomplete
Orthoptera,Gryllacrididae,Ceuthophilus,stygius,Ceuthophilus stygius,9.55,9339.9,FD,Incomplete
Orthoptera,Acrididae,Trachyrachys,kiowa,Trachyrachys kiowa,9.57,9357.4,,Incomplete
Orthoptera,Acrididae,Eyprepocnemis,plorans,Eyprepocnemis plorans,9.7,9486.6,FIA,Incomplete
Orthoptera,Acrididae,Lactista,azteca,Lactista azteca,9.77,9555.5,,Incomplete
Orthoptera,Acrididae,Syrbula,admirabilis,Syrbula admirabilis,9.81,9589.9,,Incomplete
Orthoptera,Acrididae,Spharagemon,cristatum,Spharagemon cristatum,9.99,9774.37,,Incomplete
Orthoptera,Acrididae,Chorthippus,brunneus,Chorthippus brunneus,10.15,9926.7,FD,Incomplete
Orthoptera,Acrididae,Lactista,azteca,Lactista azteca,10.23,10007.5,,Incomplete
Orthoptera,Acrididae,Chorthippus,cf.,Chorthippus cf.,10.35,10122.3,FD,Incomplete
Orthoptera,Acrididae,Spharagemon,cristatum,Spharagemon cristatum,10.36,10129.4,,Incomplete
Orthoptera,Acrididae,Dactylotum,bicolor,Dactylotum bicolor,10.44,10211.2,,Incomplete
Orthoptera,Acrididae,Peakesia,hospita,Peakesia hospita,10.47,10239.66,FD,Incomplete
Orthoptera,Acrididae,Chortophaga,viridifasciata,Chortophaga viridifasciata,10.51,10279.7,,Incomplete
Orthoptera,Acrididae,Chortophaga,viridifasciata,Chortophaga viridifasciata,10.67,10435.6,,Incomplete
Orthoptera,Acrididae,Phaulacridium,vittatum,Phaulacridium vittatum,10.73,10493.94,FD,Incomplete
Orthoptera,Acrididae,Acrida,conica,Acrida conica,10.82,10581.96,FD,Incomplete
Orthoptera,Acrididae,Chorthippus,jacobsi,Chorthippus jacobsi,10.84,10601.52,FD,Incomplete
Orthoptera,Acrididae,Caledia,captiva,Caledia captiva,10.9,10660.2,FD,Incomplete
Orthoptera,Acrididae,Chorthippus,binotatus,Chorthippus binotatus,10.91,10669.98,FD,Incomplete
Orthoptera,Acrididae,Arphia,simplex,Arphia simplex,113.85,11134.8,,Incomplete
Orthoptera,Acrididae,Syrbula,montezuma,Syrbula montezuma,11.4,11151.9,,Incomplete
Orthoptera,Acrididae,Chorthippus,nevadensis,Chorthippus nevadensis,11.53,11276.34,FD,Incomplete
Orthoptera,Acrididae,Bootettix,argentatus,Bootettix argentatus,11.66,11401.1,,Incomplete
Orthoptera,Acrididae,Chorthippus,jucundus,Chorthippus jucundus,11.88,11618.64,FD,Incomplete
Orthoptera,Acrididae,Syrbula,montezuma,Syrbula montezuma,12.03,11765.8,,Incomplete
Orthoptera,Acrididae,Arphia,simplex,Arphia simplex,12.09,11823.3,,Incomplete
Orthoptera,Acrididae,Myrmeleotettix,maculatus,Myrmeleotettix maculatus,12.14,11872.92,FD,Incomplete
Orthoptera,Acrididae,Hippuscus,ocelote,Hippuscus ocelote,12.21,11940.9,,Incomplete
Orthoptera,Acrididae,Bootettix,argentatus,Bootettix argentatus,12.27,11998.2,,Incomplete
Orthoptera,Acrididae,Chorthippus,parallelus,Chorthippus parallelus,12.31,12039.18,FD,Incomplete
Orthoptera,Acrididae,Trimerotropis,sp,Trimerotropis sp,12.41,12134.2,,Incomplete
Orthoptera,Acrididae,Spharagemon,equale,Spharagemon equale,12.54,12260.4,,Incomplete
Orthoptera,Acrididae,Acrida,conica,Acrida conica,12.55,12273.9,FD,Incomplete
Orthoptera,Acrididae,Chorthippus,apicalis,Chorthippus apicalis,12.61,12332.58,FD,Incomplete
Orthoptera,Acrididae,Myrmeleotettix,maculatus,Myrmeleotettix maculatus,12.66,12381.48,FD,Incomplete
Orthoptera,Acrididae,Xanthippus,corallipes pantherinus,Xanthippus corallipes pantherinus,13.05,12765.2,,Incomplete
Orthoptera,Acrididae,Xanthippus,corallipes,Xanthippus corallipes,13.1,12809.9,,Incomplete
Orthoptera,Acrididae,Omocestus,viridulus,Omocestus viridulus,13.16,12870.48,FD,Incomplete
Orthoptera,Acrididae,Chorthippus,parallelus,Chorthippus parallelus,13.36,13066.08,FD,Incomplete
Orthoptera,Tettigoniidae,Scudderia,sp.,Scudderia sp.,13.37,13079.3,,Incomplete
Orthoptera,Acrididae,Myrmeleotettix,maculatus,Myrmeleotettix maculatus,13.38,13085.64,NS,Incomplete
Orthoptera,Acrididae,Leprus,wheeleri,Leprus wheeleri,13.77,13466.6,,Incomplete
Orthoptera,Acrididae,Chorthippus,parallelus,Chorthippus parallelus,13.83,13525.74,NS,Incomplete
Orthoptera,Acrididae,Xanthippus,corallipes,Xanthippus corallipes,14.07,13759.3,,Incomplete
Orthoptera,Acrididae,Hippuscus,ocelote,Hippuscus ocelote,14.12,13810.4,,Incomplete
Orthoptera,Acrididae,Leprus,wheeleri,Leprus wheeleri,14.28,13968.1,,Incomplete
Orthoptera,Acrididae,Acantherus,piperatus,Acantherus piperatus,14.61,14287.9,,Incomplete
Orthoptera,Acrididae,Chorthippus,parallelus,Chorthippus parallelus,14.72,14396.16,FD,Incomplete
Orthoptera,Acrididae,Chorthippus,scalaris,Chorthippus scalaris,14.72,14396.16,FD,Incomplete
Orthoptera,Acrididae,Mermiria,bivittata,Mermiria bivittata,14.82,14496.9,,Incomplete
Orthoptera,Acrididae,Acrolophitus,hirtipes,Acrolophitus hirtipes,15.15,14813.4,,Incomplete
Orthoptera,Acrididae,Mermiria,bivittata,Mermiria bivittata,15.78,15430.5,,Incomplete
Orthoptera,Acrididae,Stauroderus,scalaris,Stauroderus scalaris,16.34,15980.52,NS,Incomplete
Orthoptera,Acrididae,Podisma,pedestris,Podisma pedestris,16.93,16557.54,FD,Incomplete
Orthoptera,Acrididae,Brachystola,magna,Brachystola magna,17.19,16807,,Incomplete
Orthoptera,Acrididae,Hadrotettix,trifasciatus,Hadrotettix trifasciatus,17.89,17495.7,,Incomplete
Orthoptera,Acrididae,Hadrotettix,trifasciatus,Hadrotettix trifasciatus,18.46,18051.1,,Incomplete
Megaloptera,Corydalidae,Chauliodes,rastricornis,Chauliodes rastricornis,1.340490798,1311,FCM,Complete
Megaloptera,Corydalidae,Chauliodes,rastricornis,Chauliodes rastricornis,1.324130879,1295,FCM,Complete
Megaloptera,Corydalidae,Corydalus,cornutus,Corydalus cornutus,0.36400818,356,FCM,Complete
Megaloptera,Corydalidae,Corydalus,cornutus,Corydalus cornutus,0.369120654,361,FCM,Complete
Megaloptera,Sialidae,Sialis,itasca,Sialis itasca,0.435582822,426,FCM,Complete
Megaloptera,Sialidae,Sialis,itasca,Sialis itasca,0.421267894,412,FCM,Complete
Neuroptera,Ascalaphidae,Ascaloptynx,appendiculata,Ascaloptynx appendiculata,0.809815951,792,FCM,Complete
Neuroptera,Ascalaphidae,Ascaloptynx,appendiculata,Ascaloptynx appendiculata,0.8599182,841,FCM,Complete
Neuroptera,Ascalaphidae,Ululodes,floridana,Ululodes floridana,0.768997955,752.08,FCM,Complete
Neuroptera,Ascalaphidae,Ululodes,floridana,Ululodes floridana,0.757290389,740.63,FCM,Complete
Neuroptera,Ascalaphidae,Ululodes,macleayanus,Ululodes macleayanus,0.743047035,726.7,FCM,Complete
Neuroptera,Ascalaphidae,Ululodes,macleayanus,Ululodes macleayanus,0.72557771,709.615,FCM,Complete
Neuroptera,Ascalaphidae,Ululodes,nigripes,Ululodes nigripes,1.130408998,1105.54,FCM,Complete
Neuroptera,Ascalaphidae,Ululodes,nigripes,Ululodes nigripes,1.107137014,1082.78,FCM,Complete
Neuroptera,Ascalaphidae,Ululodes,quadripunctata,Ululodes quadripunctata,0.859253579,840.35,FCM,Complete
Neuroptera,Ascalaphidae,Ululodes,quadripunctata,Ululodes quadripunctata,0.874176892,854.945,FCM,Complete
Neuroptera,Berothidae,Lomamyia,sp.,Lomamyia sp.,0.285831629,279.5433333,FCM,Complete
Neuroptera,Chrysopidae,Abachrysa,eureka,Abachrysa eureka,0.658323108,643.84,FCM,Complete
Neuroptera,Chrysopidae,Abachrysa,eureka,Abachrysa eureka,0.636595092,622.59,FCM,Complete
Neuroptera,Chrysopidae,Ceraeochrysa,cubana,Ceraeochrysa cubana,0.583742331,570.9,FCM,Complete
Neuroptera,Chrysopidae,Ceraeochrysa,cubana,Ceraeochrysa cubana,0.564734151,552.31,FCM,Complete
Neuroptera,Chrysopidae,Ceraeochrysa,lineaticornis,Ceraeochrysa lineaticornis,0.852862986,834.1,FCM,Complete
Neuroptera,Chrysopidae,Ceraeochrysa,lineaticornis,Ceraeochrysa lineaticornis,0.809713701,791.9,FCM,Complete
Neuroptera,Chrysopidae,Ceraeochrysa,nearlineaticornis,Ceraeochrysa nearlineaticornis,0.70252045,687.065,FCM,Complete
Neuroptera,Chrysopidae,Ceraeochrysa,nearlineaticornis,Ceraeochrysa nearlineaticornis,0.598885481,585.71,FCM,Complete
Neuroptera,Chrysopidae,Chrysopa,nigricornis,Chrysopa nigricornis,0.598885481,585.71,FCM,Complete
Neuroptera,Chrysopidae,Chrysopa,oculata,Chrysopa oculata,0.932310838,911.8,FCM,Complete
Neuroptera,Chrysopidae,Chrysopa,oculata,Chrysopa oculata,0.896462168,876.74,FCM,Complete
Neuroptera,Chrysopidae,Chrysopa,quadripunctata,Chrysopa quadripunctata,0.742079073,725.7533333,FCM,Complete
Neuroptera,Chrysopidae,Chrysopa,quadripunctata,Chrysopa quadripunctata,0.737553681,721.3275,FCM,Complete
Neuroptera,Chrysopidae,Chrysoperla,plurabundaB,Chrysoperla plurabundaB,0.693591002,678.332,FCM,Complete
Neuroptera,Chrysopidae,Chrysoperla,plurabundaA,Chrysoperla plurabundaA,0.620301636,606.655,FCM,Complete
Neuroptera,Chrysopidae,Chrysoperla,rufilabris,Chrysoperla rufilabris,0.817530675,799.545,FCM,Complete
Neuroptera,Chrysopidae,Chrysoperla,rufilabris,Chrysoperla rufilabris,0.826385481,808.205,FCM,Complete
Neuroptera,Chrysopidae,Dichochrysa,luctuosus,Dichochrysa luctuosus,1.242367076,1215.035,FCM,Complete
Neuroptera,Chrysopidae,Dichochrysa,luctuosus,Dichochrysa luctuosus,1.222249489,1195.36,FCM,Complete
Neuroptera,Chrysopidae,Eremochrysa,fratena,Eremochrysa fratena,0.610092025,596.67,FCM,Complete
Neuroptera,Chrysopidae,Eremochrysa,hageni,Eremochrysa hageni,0.623895706,610.17,FCM,Complete
Neuroptera,Chrysopidae,Eremochrysa,punctanervis,Eremochrysa punctanervis,0.606380368,593.04,FCM,Complete
Neuroptera,Chrysopidae,Eremochrysa,punctanervis,Eremochrysa punctanervis,0.54204499,530.12,FCM,Complete
Neuroptera,Chrysopidae,Eremochrysa,fratena,Eremochrysa fratena,0.606595092,593.25,FCM,Complete
Neuroptera,Chrysopidae,Leucochrysa,americana,Leucochrysa americana,0.611195734,597.7494275,FCM,Complete
Neuroptera,Chrysopidae,Leucochrysa,americana,Leucochrysa americana,0.590643067,577.64892,FCM,Complete
Neuroptera,Chrysopidae,Leucochrysa,callota,Leucochrysa callota,0.553394683,541.22,FCM,Complete
Neuroptera,Chrysopidae,Leucochrysa,callota,Leucochrysa callota,0.533517382,521.78,FCM,Complete
Neuroptera,Chrysopidae,Leucochrysa,pavida,Leucochrysa pavida,0.634338787,620.3833333,FCM,Complete
Neuroptera,Chrysopidae,Pseudomallada,luctuosus,Pseudomallada luctuosus,1.325332975,1296.17565,FCM,Complete
Neuroptera,Chrysopidae,Pseudomallada,luctuosus,Pseudomallada luctuosus,1.282772086,1254.5511,FCM,Complete
Neuroptera,Chrysopidae,Pseudomallada,macleodi,Pseudomallada macleodi,1.489338446,1456.573,FCM,Complete
Neuroptera,Chrysopidae,unk,unk,unk unk,0.650940603,636.61991,FCM,Complete
Neuroptera,Chrysopidae,unk,unk,unk unk,0.670099039,655.35686,FCM,Complete
Neuroptera,Chrysopidae,Yumachrysa,apache,Yumachrysa apache,0.641302658,627.194,FCM,Complete
Neuroptera,Dilaridae,Nallachius,americanus,Nallachius americanus,0.154396728,151,FCM,Complete
Neuroptera,Hemerobiidae,Hemerobius,stigma,Hemerobius stigma,0.566462168,554,FCM,Complete
Neuroptera,Hemerobiidae,Hemerobius,stigma,Hemerobius stigma,0.570552147,558,FCM,Complete
Neuroptera,Hemerobiidae,Megalomus,fidelis,Megalomus fidelis,0.896728016,877,FCM,Complete
Neuroptera,Hemerobiidae,Micromus,posticus,Micromus posticus,1.455010225,1423,FCM,Complete
Neuroptera,Hemerobiidae,Micromus,posticus,Micromus posticus,1.302658487,1274,FCM,Complete
Neuroptera,Hemerobiidae,Micromus,subanticus,Micromus subanticus,1.081799591,1058,FCM,Complete
Neuroptera,Hemerobiidae,Micromus,subanticus,Micromus subanticus,1.08793456,1064,FCM,Complete
Neuroptera,Hemerobiidae,Sympherobius,amiculus,Sympherobius amiculus,0.222903885,218,FCM,Complete
Neuroptera,Hemerobiidae,Sympherobius,occidentalis,Sympherobius occidentalis,0.321063395,314,FCM,Complete
Neuroptera,Mantispidae,Dicromantispa,interrupta,Dicromantispa interrupta,0.309815951,303,FCM,Complete
Neuroptera,Mantispidae,Dicromantispa,sayi,Dicromantispa sayi,0.273006135,267,FCM,Complete
Neuroptera,Mantispidae,Dicromantispa,sayi,Dicromantispa sayi,0.266871166,261,FCM,Complete
Neuroptera,Mantispidae,Leptomantispa,pulchella,Leptomantispa pulchella,0.462167689,452,FCM,Complete
Neuroptera,Mantispidae,Leptomantispa,pulchella,Leptomantispa pulchella,0.448875256,439,FCM,Complete
Neuroptera,Mantispidae,Plega,dactylota,Plega dactylota,0.790388548,773,FCM,Complete
Neuroptera,Mantispidae,Zeugomantispa,minuta,Zeugomantispa minuta,0.209611452,205,FCM,Complete
Neuroptera,Mantispidae,Zeugomantispa,minuta,Zeugomantispa minuta,0.201431493,197,FCM,Complete
Neuroptera,Myrmeleontidaeá,Abatoleon,dorsalis,Abatoleon dorsalis,0.827198364,809,FCM,Complete
Neuroptera,Myrmeleontidaeá,Abatoleon,dorsalis,Abatoleon dorsalis,0.827198364,809,FCM,Complete
Neuroptera,Myrmeleontidaeá,Brachynemurus,abdominalis,Brachynemurus abdominalis,0.942740286,922,FCM,Complete
Neuroptera,Myrmeleontidaeá,Brachynemurus,abdominalis,Brachynemurus abdominalis,0.928425358,908,FCM,Complete
Neuroptera,Myrmeleontidaeá,Brachynemurus,hubbardii,Brachynemurus hubbardii,0.992842536,971,FCM,Complete
Neuroptera,Myrmeleontidaeá,Brachynemurus,sackeni,Brachynemurus sackeni,1.00204499,980,FCM,Complete
Neuroptera,Myrmeleontidaeá,Brachynemurus,sackeni,Brachynemurus sackeni,0.978527607,957,FCM,Complete
Neuroptera,Myrmeleontidaeá,Chaetoleon,pusillus,Chaetoleon pusillus,0.854805726,836,FCM,Complete
Neuroptera,Myrmeleontidaeá,Clathroneuria,coquilletti,Clathroneuria coquilletti,1.192229039,1166,FCM,Complete
Neuroptera,Myrmeleontidaeá,Clathroneuria,coquilletti,Clathroneuria coquilletti,1.166666667,1141,FCM,Complete
Neuroptera,Myrmeleontidaeá,Euptilon,ornatum,Euptilon ornatum,1.656441718,1620,FCM,Complete
Neuroptera,Myrmeleontidaeá,Euptilon,ornatum,Euptilon ornatum,1.650306748,1614,FCM,Complete
Neuroptera,Myrmeleontidaeá,Euptilon,sinuatum,Euptilon sinuatum,1.178936605,1153,FCM,Complete
Neuroptera,Myrmeleontidaeá,Euptilon,sinuatum,Euptilon sinuatum,1.192229039,1166,FCM,Complete
Neuroptera,Myrmeleontidaeá,Mexoleon,exitialis,Mexoleon exitialis,0.609406953,596,FCM,Complete
Neuroptera,Myrmeleontidaeá,Mexoleon,invisus,Mexoleon invisus,0.734151329,718,FCM,Complete
Neuroptera,Myrmeleontidaeá,Mexoleon,invisus,Mexoleon invisus,0.713701431,698,FCM,Complete
Neuroptera,Myrmeleontidaeá,Mexoleon,papago,Mexoleon papago,0.758691207,742,FCM,Complete
Neuroptera,Myrmeleontidaeá,Mexoleon,texanus,Mexoleon texanus,0.634969325,621,FCM,Complete
Neuroptera,Myrmeleontidaeá,Mexoleon,texanus,Mexoleon texanus,0.624744376,611,FCM,Complete
Neuroptera,Myrmeleontidaeá,Paranthaclisis,hageni,Paranthaclisis hageni,0.607361963,594,FCM,Complete
Neuroptera,Myrmeleontidaeá,Paranthaclisis,hageni,Paranthaclisis hageni,0.604294479,591,FCM,Complete
Neuroptera,Myrmeleontidaeá,Scotoleon,carrizonus,Scotoleon carrizonus,1.244376278,1217,FCM,Complete
Neuroptera,Myrmeleontidaeá,Scotoleon,carrizonus,Scotoleon carrizonus,1.22392638,1197,FCM,Complete
Neuroptera,Myrmeleontidaeá,Scotoleon,minusculus,Scotoleon minusculus,0.921267894,901,FCM,Complete
Neuroptera,Myrmeleontidaeá,Scotoleon,minusculus,Scotoleon minusculus,0.891615542,872,FCM,Complete
Neuroptera,Myrmeleontidaeá,Scotoleon,nigrilabris,Scotoleon nigrilabris,0.918200409,898,FCM,Complete
Neuroptera,Myrmeleontidaeá,Scotoleon,nigrilabris,Scotoleon nigrilabris,0.8599182,841,FCM,Complete
Neuroptera,Myrmeleontidaeá,Vella,fallax,Vella fallax,0.610429448,597,FCM,Complete
Neuroptera,Myrmeleontidaeá,Vella,fallax,Vella fallax,0.597137014,584,FCM,Complete
Neuroptera,Sisyridae,Climacia,areolaris,Climacia areolaris,0.331288344,324,FCM,Complete
Neuroptera,Sisyridae,Sisyraá,vicaria,Sisyraá vicaria,0.449897751,440,FCM,Complete
Neuroptera,Sisyridae,Sisyraá,vicaria,Sisyraá vicaria,0.439672802,430,FCM,Complete
